"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AC116096.1",0.985696672143376,0.266335546382235,1.06174470374575,0.312662009117951,NA
"AC099753.1",0,NA,NA,NA,NA
"ZNF385D",1.75173315724634,-0.0820164584774018,0.967261854976463,0.795300992620648,0.869268477636965
"ZNF385D-AS1",0.268385560256081,0.00993145798206566,0.985578825046245,0.997788293574317,NA
"ZNF385D-AS2",0,NA,NA,NA,NA
"UBE2E2-AS1",0.245039993765463,-0.203532173722754,1.03133690133773,0.675782754728622,NA
"UBE2E2",744.200172441719,-5.84344217442165,0.574408020662037,1.46452268853617e-25,4.55823579078721e-24
"UBE2E1-AS1",0.962520005127236,-0.198380973603365,1.02297173403955,0.459514615872561,NA
"UBE2E1",315.128539735308,-1.50490720256652,0.333737467447706,2.02745011015364e-06,1.22983786901627e-05
"NKIRAS1",112.095799236012,-0.335398332216173,0.366181321590441,0.324460840663711,0.461464160167969
"RPL15",9114.97745674879,-1.11918486462721,0.172146944562882,4.00043089907275e-11,4.34742832158642e-10
"NR1D2",618.850160843065,0.915511154689593,0.385538039347648,0.0102322558800556,0.0280144388558545
"LINC00691",3.0221912944151,0.426965791743595,1.14844279518025,0.0803969402277283,0.156898177622336
"THRB",32.139559270078,-1.70899264938028,1.165220805252,0.0192715755921314,0.0481977595547436
"THRB-IT1",0.737635091725307,-0.135424169094331,0.966772118792396,0.695138482046923,NA
"THRB-AS1",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"AC012087.2",0,NA,NA,NA,NA
"AC092422.1",0,NA,NA,NA,NA
"RARB",5.69961489139059,0.832541705379495,1.20969709666894,0.124051618082974,0.221399416720381
"TOP2B",1396.54627231281,0.0953275556702468,0.237882134841256,0.683384163009868,0.786846422996319
"NGLY1",1155.53067012915,0.049300957840086,0.266785098901684,0.850766411173243,0.906299466732855
"OXSM",161.093418971503,-0.195867375595375,0.35799087373059,0.557004533069396,0.684197989177722
"LINC00692",0,NA,NA,NA,NA
"AC099754.1",0,NA,NA,NA,NA
"LRRC3B",0,NA,NA,NA,NA
"NEK10",7.76468057009393,2.4626304587701,1.93009517974863,0.0110636663196231,0.0299688317039438
"AC099535.2",3.0416826887316,-0.399680394844447,0.975189905642562,0.380363090141306,0.521831467527195
"SLC4A7",734.626655214957,0.58372202513038,0.319094440477051,0.0530051475914091,0.111854918776551
"LINC02084",84.4776493194474,8.97741496362825,1.38541575444337,1.21585803903928e-15,1.96717445488699e-14
"EOMES",895.443169439375,12.5164522385757,1.34866540316341,6.14763194680934e-32,2.57541866914548e-30
"LINC01980",0.437596690120048,0.230282205852807,1.04216483027237,0.517142894755782,NA
"LINC01981",0,NA,NA,NA,NA
"LINC01967",0.110102080649407,0.146196502999083,1.01527160009931,0.840423703459905,NA
"CMC1",595.541423064004,3.25100026432402,0.264426636454185,1.02347932448431e-35,5.0416430346251e-34
"AZI2",366.520018593418,0.018707059575326,0.250416480170926,0.940365898081316,0.963940530623745
"ZCWPW2",23.0235817828431,-0.808580046458596,0.616508439877113,0.107078826033933,0.19791760951397
"RBMS3",1.54395379880234,0.230204952341792,1.03796435208283,0.337723245736545,0.476642342907465
"RBMS3-AS3",0,NA,NA,NA,NA
"RBMS3-AS2",0,NA,NA,NA,NA
"RBMS3-AS1",0,NA,NA,NA,NA
"AC025614.2",0,NA,NA,NA,NA
"LINC01985",0,NA,NA,NA,NA
"AC116035.1",0,NA,NA,NA,NA
"TGFBR2",1812.74267192445,0.0424375567902357,0.224782295235022,0.847365677230848,0.903753993877851
"AC096921.2",34.3101112554963,-0.64728409280715,0.610092839776397,0.191195137467259,0.308781545476768
"GADL1",0,NA,NA,NA,NA
"STT3B",1153.74257905405,-0.371786282489332,0.196373279289712,0.0532285012273674,0.112208526455715
"OSBPL10",42.2611117199104,-0.90313697072081,0.623660401574931,0.0750566975480561,0.148684153836186
"OSBPL10-AS1",0,NA,NA,NA,NA
"ZNF860",4.99614674578567,0.106315448105945,0.936126615662266,0.786384452088745,0.863325076965639
"GPD1L",601.510829026615,-0.141271525663396,0.216748695465671,0.503147319927796,0.636840362854388
"AC097639.1",0.121234895114485,-0.157385618093837,1.01835010691983,0.836090495513645,NA
"CMTM8",3.62125156502085,-4.88258552361664,3.28234957477659,0.00349258881701679,0.0108668612264209
"CMTM7",691.898223214601,-2.92383119568843,0.261286962300251,5.30584023754566e-30,2.04897139049912e-28
"CMTM6",4742.50880772814,-1.05772661411017,0.213596180679986,4.70443085855311e-07,3.11658165737115e-06
"DYNC1LI1",1147.02767051988,-1.66025993623292,0.191524511197068,1.22180813013367e-18,2.49248858547268e-17
"CNOT10",762.184472266819,0.101388523493168,0.21224919458523,0.626826716426252,0.741898455816857
"CNOT10-AS1",2.09992139476562,0.169657554348764,0.956179757461487,0.650767411648677,0.760185367756733
"TRIM71",4.22796470667399,-4.50156374428225,4.11460489015113,0.00708448048204068,0.0203460642214138
"CCR4",0.524400134740581,0.242054374802304,1.04790795685972,0.459540113626629,NA
"GLB1",2605.99183583099,-2.06005495582848,0.201095996013607,2.48571129470897e-25,7.6353239900324e-24
"TMPPE",298.119545765969,-1.11313080264402,0.445993736398509,0.00567255978231144,0.0167658238508963
"CRTAP",2902.22824880255,-2.72152605699067,0.162752817563944,1.15500143379287e-63,1.41680175878592e-61
"AC112211.1",0,NA,NA,NA,NA
"SUSD5",1.02353399976308,-0.267962152855781,1.06379774052919,0.303921463826537,NA
"FBXL2",26.2186402840497,0.114913700121867,0.646018779224259,0.8216016752193,0.886502255979983
"UBP1",601.727864890987,-0.245576638871572,0.200362587625237,0.210338185698677,0.331538344603408
"CLASP2",1207.02010197365,-0.203405115256412,0.185040965505745,0.263150926071496,0.392857019031607
"AC112220.2",27.320550603339,-0.409074720843881,0.693428025911209,0.42804783443037,0.568684043049971
"PDCD6IP",3134.00337995512,-0.337182627419849,0.169126849407032,0.0428798422965961,0.0941250152307036
"LINC01811",0.209760053896233,0.191150563519485,1.02645086700556,0.699598950137399,NA
"AC123023.2",0,NA,NA,NA,NA
"AC123023.1",0,NA,NA,NA,NA
"AC018359.1",0,NA,NA,NA,NA
"AC007483.1",0,NA,NA,NA,NA
"ARPP21",0,NA,NA,NA,NA
"ARPP21-AS1",0,NA,NA,NA,NA
"STAC",2.31055060068245,-0.940034256111509,1.70402110048484,0.0340409003434874,0.0778456948515378
"DCLK3",0,NA,NA,NA,NA
"LINC02033",30.7370613122787,1.47287547341692,1.08846322376349,0.0325328756171632,0.0749910353209185
"TRANK1",1402.36005913471,2.50756459838784,0.1825938417499,1.02235400356651e-43,6.5936563364042e-42
"AC011816.2",3.87492856243204,-0.106109160882477,0.849646511326568,0.820944254646621,0.885989133337269
"EPM2AIP1",1207.40326008227,-0.339627853769186,0.197761697897274,0.0792494340692168,0.155078029257748
"MLH1",646.647819846319,-0.0470732800618301,0.221716690255321,0.826009820785584,0.889394248809813
"LRRFIP2",787.528030587309,-0.20422411521282,0.196448127512041,0.288393541692507,0.421802524196149
"AC126118.1",0.225253500720087,-0.199807485486224,1.02994261366584,0.690771057004207,NA
"AC097359.3",0.341369833432128,0.219328273068405,1.03714409781932,0.580685574176327,NA
"AC097359.2",39.6757143582463,0.247228920270957,0.451140925426021,0.542857714744555,0.671966336256814
"GOLGA4",1317.41221573838,1.1111789642851,0.18859629491003,1.97577494747149e-09,1.76830444511897e-08
"C3orf35",115.976618472928,1.59043792272111,0.504875441487481,0.000444502703486654,0.00173511371444208
"ITGA9",3.79971171923984,-1.65456737231896,6.22585915173982,0.0109994322967099,0.0298147523605793
"ITGA9-AS1",3.3404035249683,-0.603109240650923,1.25421179492242,0.0679878535515904,0.137153995774859
"CTDSPL",15.3544626866653,-0.445226681313237,0.924717966854621,0.371469230651096,0.512778355461884
"VILL",520.837840096085,0.934387451608058,0.28161284052952,0.000542060923392074,0.0020749335937635
"PLCD1",270.275611416861,0.953298159992228,0.265066253252728,0.000191019377497139,0.000803102974208401
"DLEC1",137.418104971702,1.06065180185806,0.404730644382116,0.0043815432651637,0.0133019741185041
"ACAA1",2081.64153591612,-1.2544005287953,0.171310068655646,1.06031076754566e-13,1.4578690465419e-12
"MYD88",8185.73224049636,-1.63576257375231,0.217111061362299,1.39948978212523e-14,2.07962187101555e-13
"OXSR1",619.424735451029,-0.599247824488365,0.241971488746224,0.0105851496356116,0.0288678601012749
"SLC22A13",6.13256124986443,0.189223775329374,0.930824570092039,0.652598871140605,0.761642659882276
"SLC22A14",2.1171862294451,-0.0153166164675455,0.97324075878494,0.955293047687511,0.973152047284507
"XYLB",83.9479518999972,-1.1850528571957,0.549106184559906,0.012036764485935,0.0321812268484508
"ACVR2B-AS1",0,NA,NA,NA,NA
"ACVR2B",46.5074825847331,1.43346022797947,0.735291389279371,0.0137992663497103,0.0362368309572355
"EXOG",231.116195555271,1.06328650693262,0.328605513848344,0.00062619900017707,0.00236278705977548
"SCN5A",0.682120182782933,0.252882392084684,1.05379546708195,0.39528271152788,NA
"SCN10A",0,NA,NA,NA,NA
"AC116038.1",0,NA,NA,NA,NA
"SCN11A",4.85748071875608,-3.25399900084928,2.67532445573344,0.00682329424346677,0.0197014748248283
"WDR48",1537.91122572289,-0.0829881680548628,0.232373005230758,0.708320347086669,0.805535188823374
"GORASP1",967.941129498663,-2.42043479019771,0.332801454076836,5.36171930211218e-14,7.55471080045356e-13
"TTC21A",168.335122075032,-4.58656934581743,0.444493426779106,4.06153922668292e-26,1.30525630490386e-24
"CSRNP1",1743.98825642826,-1.75986403384386,0.433510949290272,1.14562151918592e-05,6.14666228475737e-05
"AC092053.3",43.7425495831744,-1.51920358551901,0.940528943730939,0.0212166561657589,0.052229040256947
"AC092053.2",0.603878789078651,-0.249728435516652,1.0526904257186,0.424552129522268,NA
"AC092053.4",2.47460011840801,-0.70217449786138,1.38210875403162,0.0465028528480967,0.100358155574141
"XIRP1",0,NA,NA,NA,NA
"AC092053.6",0,NA,NA,NA,NA
"AC092053.5",282.369572567752,6.28633171849206,0.438479688435361,1.508893813112e-47,1.10620777673773e-45
"CX3CR1",11468.3170560102,2.30347511091969,0.198441082907384,5.86464343316779e-32,2.46236304146964e-30
"AC104850.2",5.17970644787862,1.75281647686476,1.43291251843033,0.0262842258929,0.0625779971531076
"CCR8",2.55686480774999,0.427158983108909,1.14660783569196,0.0942494297574854,0.17892709869396
"SLC25A38",912.52032623044,1.11989610894709,0.195241652492203,4.92328692838876e-09,4.20001132145456e-08
"RPSA",2380.61971381824,-0.86845912515094,0.184987148746948,1.71865415778818e-06,1.05341937404861e-05
"AC099332.2",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"AC099332.1",9.2310341682662,0.234597136876326,0.813368128235833,0.645971997936579,0.756448646488658
"MOBP",0,NA,NA,NA,NA
"AC092058.1",0.121234895114485,-0.157385618093837,1.01835010691983,0.836090495513645,NA
"MYRIP",4.4328388961859,-0.0826744449366719,0.847839933942239,0.859414634923388,0.911425318881288
"EIF1B-AS1",83.8275554674631,0.222667318980838,0.411000640571702,0.555311863593,0.682968090164706
"EIF1B",397.200652575825,-0.592488658803496,0.289331703652519,0.0320811616202313,0.0741136436839613
"ENTPD3-AS1",28.1005073518588,0.0602533616200659,0.621239188319762,0.905995304853398,0.942426249870694
"ENTPD3",7.21571250116349,-0.397731590109846,1.02914560849428,NA,NA
"RPL14",894.397813957612,-0.63016920686296,0.226424789916601,0.00416930630580913,0.0127340462769642
"ZNF619",116.574235730794,0.868347218648236,0.404467062679985,0.0192503838879942,0.0481630497106171
"ZNF620",72.0814927886173,1.42583820742819,0.47365526893177,0.00084985717271415,0.00309771206399285
"ZNF621",196.146432534278,0.531277308299386,0.274423914137095,0.0441619236186926,0.0963644904633906
"AC122683.1",0,NA,NA,NA,NA
"AC099560.1",2.56515505723362,-0.679284075151928,1.35900608701809,0.0466395991652823,0.10056663570014
"AC099541.2",1.36744182405644,-0.432367482050859,1.14045817358891,0.159670775742806,NA
"AC099541.1",7.41519323015647,-6.84090782406184,2.96140495815009,4.79601335097804e-05,0.000228455783175522
"AC009743.1",0,NA,NA,NA,NA
"CTNNB1",2640.34849426405,-0.226505558862523,0.206615010483087,0.267059044489287,0.397443830542775
"ULK4",148.324529846208,-0.0861954585592343,0.269713821990469,0.738805222374557,0.828606215700113
"TRAK1",706.561455140485,-2.02922577120966,0.239515910768877,4.84468724088186e-18,9.48123984743177e-17
"CCK",0.136155498129593,-0.161922790120006,1.01944767810014,0.836090495513645,NA
"AC018358.1",0,NA,NA,NA,NA
"LYZL4",0,NA,NA,NA,NA
"VIPR1",232.494935435408,-6.50028307944581,1.13250111054209,5.43865977717399e-10,5.18135871563459e-09
"VIPR1-AS1",25.5235520540637,-4.45361814389412,0.874748195971958,4.56281286652076e-08,3.46279303998632e-07
"SEC22C",602.369093929392,0.129602096854531,0.214288255974569,0.537759387276816,0.667541289830516
"SS18L2",120.076335216376,0.0719520218935328,0.293367190566417,0.800824793298559,0.873119537622131
"NKTR",3817.69246266101,0.244621602228139,0.210341884296344,0.232669178401799,0.3569343747135
"AC006059.1",31.0780596698948,0.567564960929669,0.670429705279861,0.275695266017295,0.407506150540614
"ZBTB47",25.9345463248689,-1.98652523210508,0.677626782753405,0.000604270592723314,0.00228832737777061
"AC006059.5",13.9591752113485,-6.03280370124308,1.62244864279942,2.60534775370848e-06,1.55229100449526e-05
"KLHL40",0,NA,NA,NA,NA
"HHATL",0,NA,NA,NA,NA
"HHATL-AS1",0,NA,NA,NA,NA
"CCDC13",19.3467467711838,-0.453376575870902,0.552347162394582,0.329376555398719,0.467286959839984
"AC006059.4",0.660612483896445,0.251754361468135,1.05315778335305,0.402444675058402,NA
"CCDC13-AS1",5.77338998341765,0.399775720928703,0.807362079237395,0.450255068686552,0.589298533420953
"LINC02158",3.53641232264388,-1.84027827499654,1.58190340693039,0.0273277863328095,0.0645954526315074
"HIGD1A",629.712679554154,-0.379721355396511,0.271286587126392,0.144862183447793,0.250094145795988
"AC099329.1",0.145865563373349,0.157672695083301,1.01788926650948,0.840423703459905,NA
"ACKR2",15.3256772917632,-0.3481418475646,0.932852074841434,0.452899868676503,0.591594149173205
"AC099329.2",0.92126845675127,0.263535394185446,1.06004095503933,0.328763689339442,NA
"KRBOX1",0.122519996882731,-0.157797578288004,1.01844708142245,0.836090495513645,NA
"CYP8B1",0,NA,NA,NA,NA
"ZNF662",36.3969747928675,-0.147583801045956,0.600172307746059,0.758385649415836,0.84216211278838
"KRBOX1-AS1",0,NA,NA,NA,NA
"GASK1A",14.3050895986366,-3.3699952908363,1.34957147561276,0.000751890301256662,0.00277621034310152
"POMGNT2",95.4083751532548,1.21253591239666,0.331248538224253,0.000111152382698997,0.000491427071494647
"AC092042.1",1.42541682072019,0.223730461687078,1.03455689610282,0.359111111449074,NA
"AC092042.4",0.291731126746698,0.206391132021592,1.03205157609493,0.652973601536992,NA
"SNRK",2260.32024360948,1.78575018146771,0.150890237154534,6.7164365104185e-33,2.91791852841515e-31
"SNRK-AS1",9.08382170099305,0.459047311155609,0.837196259132949,0.390296688934994,0.532088605270007
"ANO10",344.048762208237,-0.919481537656709,0.325240233315901,0.00276005643748558,0.00882686711077535
"ABHD5",358.931070831752,-0.572848843402554,0.282882391645377,0.0342940703692879,0.0783387430246829
"AC006055.1",0,NA,NA,NA,NA
"AC006058.2",0,NA,NA,NA,NA
"AC006058.3",0,NA,NA,NA,NA
"AC006058.1",0.962520005127236,-0.198380973603365,1.02297173403955,0.459514615872561,NA
"TOPAZ1",0,NA,NA,NA,NA
"AC104187.1",0.345248827892182,-0.0761603347674567,0.988423557790386,0.840544098535423,NA
"TCAIM",513.855622926459,-0.738440348641015,0.253651130929303,0.00254755083530182,0.00823075126130911
"LINC01988",0.554332057762129,-0.110376844665339,0.99393140532692,0.677009301127145,NA
"ZNF445",464.124828090093,0.438986018194935,0.273539737297788,0.0956990903956254,0.181001766456223
"ZNF852",60.9929619349961,0.703608144303635,0.391310331454748,0.051010221323699,0.108261883275267
"ZKSCAN7",102.188774463997,2.00719505815968,0.590334138908687,0.000118589767592359,0.000521361620560645
"ZKSCAN7-AS1",3.8638473779955,0.906090254679304,1.12817286677184,0.126378065264513,0.224543711228145
"ZNF660",45.9375288541362,0.319923793949725,0.517360455031593,0.475187827748058,0.612063551617716
"ZNF197",224.661406115006,0.612822992632243,0.23946209056733,0.00836777566249376,0.0235416599660745
"ZNF197-AS1",0.686665901376631,0.145683047715931,1.00243096403398,0.582410373561038,NA
"ZNF35",97.7662051068696,0.123626120864501,0.511116503475217,0.783147101487926,0.860796767245997
"AC124045.1",26.0674244921466,0.160683219091299,0.579736096601682,0.738957588383537,0.828628548651623
"ZNF502",74.9166769482334,1.21393248015125,0.420290500195617,0.00161044297272717,0.0054824585002981
"ZNF501",54.7008907168708,2.00358153358928,0.470522439404786,3.96566953171951e-06,2.28726754060577e-05
"KIAA1143",382.581494540095,0.105140951679847,0.239741786814333,0.65367658010936,0.762521104822703
"KIF15",4.30593264982261,0.5626948723684,0.971198587637813,0.281219715690838,0.413825593859624
"TMEM42",135.334580890974,-0.372922390395475,0.291277160963046,0.179999112831855,0.295790504301572
"TGM4",10.6417990852138,0.386512783823457,0.74618524718898,0.464555749265259,0.602500331850624
"AC098649.1",0,NA,NA,NA,NA
"ZDHHC3",1159.12546904239,-0.0292417078838419,0.24235631765582,0.899132078261434,0.937911896665774
"EXOSC7",315.509337864235,0.283751382057086,0.27554427159399,0.28507443715981,0.418055714690992
"CLEC3B",0.330133527668203,-0.0760694189339809,0.988422093813521,0.846511716248231,NA
"CDCP1",111.269033135799,-2.43596135860315,0.729006239711168,9.50880102768173e-05,0.000426736436364253
"TMEM158",0,NA,NA,NA,NA
"LARS2",398.091323160534,0.0270414858901786,0.273179576704357,0.919432895357376,0.951001189312054
"LARS2-AS1",1.23809242693487,-0.191757979989826,0.980553604575439,0.572775061229896,NA
"LIMD1",496.763694554585,-0.538190871756947,0.236964653980702,0.0192147405655826,0.0481086247245002
"LIMD1-AS1",11.6461313619299,2.24019044253246,0.961155041493244,0.00244880082901736,0.0079486499410235
"SACM1L",2121.62471441989,0.346355589958884,0.179470079788723,0.0502649072686239,0.106994644393505
"SLC6A20",7.64292973453908,6.43032897691523,3.2085165462484,0.000519664864373039,0.00200021947796415
"LZTFL1",240.546845493634,0.467886977745836,0.312689676143879,0.115599261046563,0.209660507472158
"AC099782.2",1.48337617635144,0.589687294304261,1.24841382759048,0.103183670152209,0.192328048606282
"CCR9",7.71096562490403,0.882866846423111,1.04345159735158,0.136082760478208,0.238313077228236
"FYCO1",420.017179889826,1.92196950709289,0.235005256970362,6.71591776756842e-17,1.20501285527461e-15
"CXCR6",79.4855971065144,5.03535802373789,0.664194634523477,2.57659996903863e-15,4.05005261464967e-14
"XCR1",492.416636347471,-4.14652654125772,2.12727715742236,0.00110426769477706,0.0039162691034724
"CCR3",14.0991857050943,0.680846637214809,1.06268442782823,0.196901556850376,0.315616447068257
"CCR1",892.038640711142,-2.39384520556771,0.325145589512823,2.76860698644115e-14,4.0000936044286e-13
"CCR2",2350.1826441259,-6.55622241983342,0.413217446506395,4.13919264352145e-58,4.26837184250607e-56
"CCR5AS",15.4494175638099,-8.48814929844687,2.85617330571309,1.1940451095175e-09,1.09906025578344e-08
"CCR5",616.021586577458,-2.59001225584044,0.402125281222759,1.54522737337197e-11,1.75125768982157e-10
"CCRL2",99.6622683664913,-3.90957382217582,0.671392010048373,4.73153807416129e-10,4.5585989001981e-09
"LINC02009",0,NA,NA,NA,NA
"LTF",5.1661354621989,0.590912903365897,1.23636551935735,NA,NA
"RTP3",0,NA,NA,NA,NA
"LRRC2",0,NA,NA,NA,NA
"LRRC2-AS1",0,NA,NA,NA,NA
"TDGF1",0,NA,NA,NA,NA
"FAM240A",0,NA,NA,NA,NA
