"","DZQV_mDC_rep4","925L_mDC_rep2","9JD4_mDC_rep1","G4YW_mDC_rep3","DZQV_NK_rep4","925L_NK_rep2","9JD4_NK_rep1","G4YW_NK_rep3"
"AC068831.1",0.723484362185438,1.22813300903808,1.28847789858777,1.04197639914891,0.910478617853324,1.19319630853232,0.72557734887901,1.0829754500394
"RCCD1",4.66532480842817,4.6540475570673,6.26491650120932,5.356561394941,4.47251972474535,5.00158568320795,5.37463795690936,5.65728919225781
"PRC1",7.10861160497597,8.0466015322757,7.11602284387813,7.1544316976544,6.55434967465346,4.89621382902498,5.48293624585288,5.6094548890212
"PRC1-AS1",3.75755036726785,3.69828573633233,3.27540812546568,3.55811509825261,3.54333391832797,3.76224034338612,2.00971545271467,3.47514828172566
"VPS33B",8.63987374165006,8.20565929603302,8.49449113495276,8.71420950942318,8.3459435839534,8.88909760140615,8.14986375404452,8.25914433448932
"VPS33B-DT",-1.22228892035834,-1.22295898396081,-0.894921055792211,-1.21558318552684,-1.2112055446863,-1.22907999748091,-1.09064620645747,-1.23110927669361
"AC068831.6",0,0,0,0,0,0,0,0
"AC127520.1",0,0,0,0,0,0,0,0
"SV2B",0,0,0,0,0,0,0,0
"AC123784.1",0,0,0,0,0,0,0,0
"AC104035.1",0,0,0,0,0,0,0,0
"AC107958.3",0,0,0,0,0,0,0,0
"AC107958.2",0,0,0,0,0,0,0,0
"SLCO3A1",8.60236915183713,9.61227561630613,8.41766196194516,8.61733781525581,7.81388659629483,8.01161692306529,8.25436482566003,8.21229921415608
"AC116903.2",3.61496188835739,4.65091122402445,3.99047103904086,4.35627069748808,3.91330337500486,4.20283269791546,3.28881946953598,4.59800704852206
"AC116903.1",0,0,0,0,0,0,0,0
"ST8SIA2",0,0,0,0,0,0,0,0
"AC090985.2",0,0,0,0,0,0,0,0
"C15orf32",0,0,0,0,0,0,0,0
"LINC00930",0,0,0,0,0,0,0,0
"AC091544.2",-1.19182488664852,-1.19259521447869,-1.19797585773155,-1.18411574658566,-1.17908306228892,-0.655672720123036,-1.18659646458555,-1.20063206106979
"AC091544.4",0,0,0,0,0,0,0,0
"AC091544.5",0,0,0,0,0,0,0,0
"FAM174B",4.00108803887571,5.86108313702606,3.16605492139072,3.75033154556296,2.29870609656211,3.23872424733759,2.65154942093869,2.29519496306186
"AC091544.7",0,0,0,0,0,0,0,0
"AC106028.3",0.816333467714703,0.261869025544257,0.694547996450224,0.280814248306653,0.0959720286612401,0.0896328781937205,0.0934967692019971,0.0886701914570628
"AC106028.2",-0.143771056191046,-0.769355074893036,-0.770163519587013,-0.76798265117205,-0.767108563846184,-0.770402995367857,-0.768396965730099,-0.498417719571391
"AC106028.4",-1.70211735286422,-1.76792408471262,-1.77033473096149,-1.76412509702507,-1.76187034402407,-1.7710767813605,-1.76523651312532,-1.70720559070858
"LINC01578",9.77856271069035,10.7225671360199,9.4349246962203,9.63182196443594,9.78193025571551,9.65160890479061,9.36539752320203,9.27069880206492
"CHD2",11.1881006815347,11.2891171811591,10.6228937742172,10.8491575544938,11.9217324857632,11.9831899391597,11.897086295577,11.6166898952088
"RGMA",-2.11723712550166,-2.1174633346928,-2.11904337751403,-2.11497331226564,-2.07058905213187,-2.1195297497499,-2.1157017829118,-2.12057217878144
"AC108457.1",-1.43136998624112,-1.43194404736412,-1.43595379228984,-1.42562500672919,-1.42187456661018,-1.43718808073986,-1.10081726783206,-1.43983349924594
"AC091078.1",-0.879378914838431,-1.13757627695659,-1.14211885841732,-0.85620560950045,-1.12477553299933,-1.14224650313171,-1.131893358324,-1.1425119452443
"AC112693.1",0,0,0,0,0,0,0,0
"AC091078.2",0,0,0,0,0,0,0,0
"AC110023.1",0,0,0,0,0,0,0,0
"LINC01579",-2.11689087540389,-2.1171025762118,-2.11858127979626,-2.07461774822575,-2.11338917858668,-2.1190364575667,-2.1154540051112,-2.12001202830743
"LINC02207",3.70958484110822,4.39651617280263,3.53543252931542,3.98234424970695,1.38723437268933,1.8889179424595,1.35454771668832,1.28537619970934
"AC103996.3",0,0,0,0,0,0,0,0
"AC103996.2",-0.155603118612739,1.28148403051586,-0.160039070742015,0.331909974523736,-0.145833305555783,-0.16120172349739,-0.151687684789965,-0.163647820898748
"LINC01580",-2.11604210437627,-2.11621833400783,-2.08402278945419,-2.11427846705247,-2.1131271285384,-2.11782818709251,-2.11484598649287,-2.11864029770226
"LINC01581",0,0,0,0,0,0,0,0
"MCTP2",2.18418543102138,1.83892728188292,2.08933199826789,4.26219940885809,11.5498817408436,11.7977169540843,11.844927430279,11.9016596351231
"AC009432.2",0.782295067544808,0.779586145901009,0.760872284889321,0.809794846277396,0.828109532857433,4.00079738504532,3.56807905279177,2.76040422569938
"LINC02852",0,0,0,0,0,0,0,0
"AC009432.1",0,0,0,0,0,0,0,0
"AC022308.1",0,0,0,0,0,0,0,0
"AC107976.1",-0.0160056247090804,0.286565540543927,0.727359337014747,0.167179298637475,-0.0124574277293915,0.263504589317497,-0.0146062202911728,-0.0187891779107186
"AC087633.1",0,0,0,0,0,0,0,0
"AC087636.1",0,0,0,0,0,0,0,0
"LINC01197",0,0,0,0,0,0,0,0
"AC104260.1",0,0,0,0,0,0,0,0
"AC104260.3",0,0,0,0,0,0,0,0
"LINC00924",0,0,0,0,0,0,0,0
"AC027013.1",0,0,0,0,0,0,0,0
"AC015574.1",-0.79747026580764,-0.797603980857145,-0.798508136298219,-0.796071266073927,-0.79380412040043,-0.798776147763058,-0.608187465476924,-0.0481779160798096
"AC012409.2",0,0,0,0,0,0,0,0
"AC024337.1",0,0,0,0,0,0,0,0
"AC024337.2",0,0,0,0,0,0,0,0
"NR2F2-AS1",0,0,0,0,0,0,0,0
"AC012409.3",0,0,0,0,0,0,0,0
"AC012409.1",0,0,0,0,0,0,0,0
"AC012409.4",0,0,0,0,0,0,0,0
"LINC02157",0,0,0,0,0,0,0,0
"NR2F2",0,0,0,0,0,0,0,0
"AC103746.1",0,0,0,0,0,0,0,0
"AC087477.2",0,0,0,0,0,0,0,0
"AC087477.5",0,0,0,0,0,0,0,0
"AC087477.3",0,0,0,0,0,0,0,0
"AC087477.4",0,0,0,0,0,0,0,0
"SPATA8-AS1",0,0,0,0,0,0,0,0
"SPATA8",0,0,0,0,0,0,0,0
"LINC02253",0,0,0,0,0,0,0,0
"AC020704.1",0,0,0,0,0,0,0,0
"LINC02254",-1.42827641726948,-1.42877479760454,-1.1492834823425,-1.42328882152516,-1.42003281701931,-1.43332748895768,-1.42489377596084,-1.43562415129658
"AC026523.1",0,0,0,0,0,0,0,0
"AC026523.3",-2.11672800192633,-2.11693288469924,-2.11836396516458,-2.11467761515469,-2.11333908073662,-2.11880448348236,-2.0764761151537,-2.11974863499745
"AC026523.4",0,0,0,0,0,0,0,0
"LINC00923",3.64309562534507,6.38709896482028,5.0508734484909,4.58180419009792,1.47494136436651,3.60973591803176,1.41434027229172,2.43288790700549
"AC024651.2",0,0,0,0,0,0,0,0
"AC024651.3",0,0,0,0,0,0,0,0
"ARRDC4",7.6634282255175,7.5808002009068,9.21588534291116,8.24900671292915,5.67544806242921,5.88058730464504,6.06810057462664,5.9567286362997
"AC024651.1",0,0,0,0,0,0,0,0
"LINC02251",0,0,0,0,0,0,0,0
"AC022523.1",0,0,0,0,0,0,0,0
"LINC01582",0,0,0,0,0,0,0,0
"AC022523.3",0,0,0,0,0,0,0,0
"AC015722.1",0,0,0,0,0,0,0,0
"AC015722.2",0,0,0,0,0,0,0,0
"LINC02351",0,0,0,0,0,0,0,0
"FAM169B",-2.11689087540389,-2.1171025762118,-2.11858127979626,-2.07461774822575,-2.11338917858668,-2.1190364575667,-2.1154540051112,-2.12001202830743
"IRAIN",0,0,0,0,0,0,0,0
"IGF1R",7.52519018715983,7.12576378934536,7.01763037576523,7.33887080386608,10.1024580724815,10.1549304467151,9.13678763055632,9.1697725004931
"AC118658.1",1.69384955668882,1.12301300621983,1.11690773853113,1.13326642523712,2.88984900453163,2.60396074121475,1.13018557050976,2.3488416738582
"AC055807.1",-0.638352726583965,-0.6385756026993,-0.640087525551825,-0.636031844399835,-0.63442642199326,0.413925836844393,-0.636796771339691,-0.455655294346331
"AC069029.1",0.342256640463344,-0.508420476994937,-0.5096336288396,-0.506366968947571,-0.505062958434839,-0.509993490092875,-0.151810062998383,-0.510743777863819
"AC036108.1",1.82831487276932,1.96511806276273,1.64199623786856,1.4649646403224,2.65109024016553,2.7157573049073,2.42604785661169,2.5091448875183
"PGPEP1L",-2.11595013995399,-2.1161225366853,-2.1173267062256,-2.11422486079883,-2.11309856328174,-2.08499789810901,-2.1147800369949,-2.11849182396459
"LUNAR1",-0.101571653254116,-0.10188005998214,-0.103970574159926,-0.0983564708537866,0.613293025010007,-0.104591979105031,-0.0994168787357022,1.01296054780538
"SYNM",1.01080116740949,1.00733948795294,2.87365726055474,3.04139042579819,4.763548777247,0.976060518109017,3.58897968980136,0.960527307397923
"AC036108.2",0,0,0,0,0,0,0,0
"TTC23",4.60145710241229,4.64980966153564,5.11755249203019,5.2136646299131,1.4049723842752,1.2618457765893,2.33814741651855,1.23745500744737
"AC036108.3",-1.05395886508198,-1.05500351496505,-1.05630905096726,-1.04350441705377,-1.03667953957149,-1.05656925196745,-0.236292403933924,-1.05711176737395
"AC022819.1",-0.974654025483383,-0.974807392104128,-0.975847933712382,-0.123569930016527,-0.970646173765429,-0.976157557012478,-0.973252152340151,-0.976804535103721
"LRRC28",7.70248409096254,7.86872163529268,7.89128021713003,7.91379229608697,7.64030084466928,7.70357804262529,7.93246524271634,7.80251913974845
"LINC02244",-0.171110152543266,0.655700589873824,-0.172750690941638,0.318816166081616,-0.16736343744472,-0.17317457176767,-0.169630965461237,-0.0156018063678601
"AC015660.2",-0.993556248365124,-0.993720896997977,-0.994836339948735,-0.0314270343539247,-0.979684372378907,-0.995167694913512,-0.991539861519651,-0.995859253876206
"AC015660.3",-1.15788501706986,-1.15857829989074,-1.16342079341929,-1.01944797874589,-1.14641757737842,-0.929205968433667,-1.02168058557301,-1.16460302440115
"AC015660.1",-1.12262311013875,-1.42935135374234,-1.43310987295802,-1.42342822494211,-1.41991276410465,-1.43426682856069,-1.42516107096686,-1.43674650157551
"AC015660.5",0,0,0,0,0,0,0,0
"MEF2A",11.0341835890211,10.6491668867928,10.7403165709443,11.0003897640871,9.52877091286726,9.22779612211921,9.1318901902871,9.10502805992104
"LYSMD4",6.11365211786316,5.93842842590321,4.76131665835583,5.07130456056932,5.35064646413446,6.9595720655673,6.47475977969128,7.06075807600674
"AC090825.1",3.93149752067305,3.5823403106029,3.60710784916219,3.87598882234675,4.68417458799793,5.90711973913542,4.85802095014499,5.72122527414681
"AC084855.1",-1.76819278382488,-1.76855085080004,-1.77105190370054,-1.76460938938514,-1.76227007620898,-1.77182178327272,-1.69784586721125,-1.70555522644675
"ADAMTS17",1.0210008568941,0.832547453662956,0.594278930674525,0.60656506005696,0.61139218567879,0.592907841182119,2.09710698020698,1.93587658473867
"AC084855.2",-1.43530989230187,-1.43593938116391,-1.44033628189319,-1.42901021362564,-1.06670135043174,-1.44168974548915,-1.43103738217598,-1.44459058900266
"AC022710.1",0,0,0,0,0,0,0,0
"SPATA41",0.656804580845689,0.655584452804121,0.647240887181342,0.669366051757524,0.677907251607006,1.58646209081076,2.33287719799104,2.90947815864679
"CERS3-AS1",-1.29391576434084,-1.29454885596585,-1.29897092154246,-1.28758003061996,-1.28344393407151,-0.890876644758202,-1.28961880129421,-1.30324957739107
"CERS3",-0.767217368536916,-0.767359382839059,-0.768319867874269,-0.569007990402535,-0.764697619600182,0.0143605874696968,-0.766222877942027,-0.769198200100832
"AC027020.2",3.95977938846958,6.20741708905253,4.79102183307333,5.73056354194804,6.30378090508031,6.44548861473916,6.55593037639771,6.72547418924337
"AC027020.1",-0.097103951793307,-0.0972730619655859,-0.0984155602199959,0.0772142196021684,-0.0940955291031578,0.3722729396576,0.0719984383877195,0.439182899782626
"LINS1",8.54589508633839,8.14832444418086,8.3963987159758,8.66600003688874,9.382901510852,9.17046992070513,9.78772203928322,9.33304836557713
"ASB7",7.63412766629255,8.48293993781572,8.43429206110759,8.5088567695008,8.99588117962776,8.84602780853504,8.30726478460195,8.61265907704077
"AC087762.1",0,0,0,0,0,0,0,0
"AC015712.1",0,0,0,0,0,0,0,0
"AC015712.4",0,0,0,0,0,0,0,0
"ALDH1A3",-1.77058307307464,-1.77099155397193,-1.77384474179385,-1.61153731985478,-1.76382647978581,-1.77472301630746,-1.76781060341686,-1.77660539935308
"AC015712.7",-0.543484866602696,-1.15780369376015,-1.16370276378895,-1.14850722630129,-1.14298964119033,-1.16469015604231,-1.15122696230967,-1.16505863007449
"AC015712.2",2.54127665684947,4.38007626885842,2.77622010715368,4.32839360899384,1.06295366078404,0.971628631707947,1.02899171139982,0.956387712848929
"LRRK1",10.3204293533412,9.84977561041635,10.1066110578763,10.5974460653293,4.75760414561997,2.00815938977774,1.85305515273325,4.50060922991261
"AC090907.1",1.08757665782743,0.308031549504265,1.20004464221678,0.819490655328066,0.31419612535604,0.305134746178455,0.310668142307535,0.303751018440467
"AC090907.2",-0.192451131623657,-0.61825012684354,-0.619143621462509,-0.0472640919343175,-0.615767575329029,-0.6194083019352,-0.617191297357618,-0.619959613444911
"AC090907.3",1.73136106825688,0.775177835118659,0.753677534678381,0.958754689088906,0.413864832854307,0.402001798345678,0.409259947260047,0.400179773422387
"AC019254.2",0,0,0,0,0,0,0,0
"AC019254.1",-0.334645943695278,-0.334846400248207,-0.336202761342821,0.485173032955763,-0.331093062006702,0.200958508612775,-0.333242843519633,-0.337444056447023
"CHSY1",8.10599913277712,8.5170372170923,7.8237010462005,7.56579806047349,8.12259352703646,7.87672334379507,8.39403433738211,8.48601118627499
"SELENOS",9.09113660788712,8.58948203663403,8.97068966609935,8.47653444994923,8.8616764200822,8.73263307934179,9.17298471568032,9.25231436904435
"SNRPA1",9.86942944586178,9.66879848521167,9.54414486478695,9.76947707897005,10.4571044495011,10.161390860312,10.0143181313487,10.1159203369577
"AC023024.1",0.813060192874635,0.0989896208916542,0.0975005809159339,0.562131035818928,0.103121126879932,0.251088812295625,0.425212470945304,0.0961397092498882
"PCSK6",1.3814716450371,1.37746167098128,3.09057622749222,4.55665714898422,1.44891835773762,4.51988859796706,4.54973306943744,2.84107414772211
"PCSK6-AS1",0,0,0,0,0,0,0,0
"AC090164.2",0,0,0,0,0,0,0,0
"AC090164.3",0,0,0,0,0,0,0,0
"AC090164.4",0,0,0,0,0,0,0,0
"AC090164.5",-1.08884628635258,-1.08962883721992,-0.641509364506136,-1.08101482290761,-1.07590228340532,-0.957436855835967,-1.08353490325055,-1.09298046651034
"TM2D3",8.80688205785984,8.38076848220645,8.40457641831793,8.75480615182157,9.47219126295215,9.04497175242641,9.1215726686946,9.48742627633988
"TARSL2",6.92471244550638,6.2341440759079,6.75997795602019,6.25116503023313,7.72489266584614,8.47687902078558,8.11350368318723,8.40976039064825
"OR4F6",0,0,0,0,0,0,0,0
"OR4F15",0,0,0,0,0,0,0,0
"OR4F4",0,0,0,0,0,0,0,0
"FAM138E",0,0,0,0,0,0,0,0
"AC140725.1",-2.11689087540389,-2.1171025762118,-2.11858127979626,-2.07461774822575,-2.11338917858668,-2.1190364575667,-2.1154540051112,-2.12001202830743
"WASIR2",-0.818022727294467,-0.818093069851898,-0.693710575023035,-0.670721139121759,-0.533580031269912,-0.696256012212659,-0.817528630645455,-0.81899903913756
"POLR3K",5.81306822290537,6.30640109520691,6.31653711697678,6.52112819813221,6.00107184795566,6.06390487136882,6.74601080017811,6.37202892390247
"SNRNP25",7.66809448281369,7.60685586599588,7.97161199809276,7.60961111015538,6.01012156122195,5.93922622002313,5.88034676317147,6.06037760197185
"RHBDF1",0,0,0,0,0,0,0,0
"MPG",7.86278019498701,7.39055480849583,7.54680990914602,7.30310876024584,7.46266746450601,6.54588514822387,7.25908060017835,7.75715438213496
"NPRL3",8.1521391233015,8.29253850693386,8.12148613227887,7.91774778786437,9.18182558407686,8.5709514631457,8.60697890839441,8.9638959224084
"Z69720.1",0,0,0,0,0,0,0,0
"Z69666.1",-0.160123864276766,-0.160300896134356,-0.161497386107677,-0.158270357756871,-0.1569775144092,0.494269795918537,0.160426834862015,0.213677269476269
"HBZ",-1.26340660169,-0.804845950537305,-1.26891209490476,-1.25650645247214,-1.25200189394411,-1.27039456746456,-1.25872684595664,-1.27357191255303
"HBM",-2.11575932202168,-2.11592377412541,-2.11707245143874,-2.11411354959647,-2.11303915569872,-2.11742603980082,-2.11464314138565,-2.08699130151776
"HBA2",5.65589544997505,7.3828288415092,6.27968632862465,5.48493675256779,8.61356821265256,8.03636407564804,7.48959285127979,6.05751291677732
"HBA1",-0.112195286248708,-0.112394390160436,-0.113740656918673,-0.110112052006376,0.602735843359813,0.175219464389559,0.346895379913163,-0.114971275166051
"HBQ1",-1.13422820145784,-1.13502111149872,-1.13990024734656,-1.12629306745003,-0.691181591709611,-1.14005211294105,-0.978450706193738,-1.14036818359149
"Z69706.1",0.686517381414989,0.685954301565893,1.80013671930627,0.920788151775715,0.696423872595434,0.680994401137174,1.36706930535764,1.92975151541052
"LUC7L",9.90385031473475,9.74442997422396,10.0873289170779,9.78971892969292,10.5796623228712,10.5582785211758,10.2900888122353,10.2811813552172
"FAM234A",9.61828640760208,9.67531233500272,9.94282583264305,10.1526287127636,9.93584289591874,9.86051482950096,9.43657513801657,9.64585673814374
"RGS11",-1.45137040293312,-1.45183726488734,-1.45509823706775,-1.44669823083427,-1.44364814133507,-1.45610203665418,-1.44820168534796,-1.19959258156493
"ARHGDIG",0,0,0,0,0,0,0,0
"PDIA2",-0.165884857729475,-0.166133072415333,-0.167813705376682,-0.163292978160721,0.616826444213583,0.654298538875609,-0.1641486592856,-0.169353492994914
"AXIN1",6.46127189535247,7.73980394169352,7.20067729895845,6.11235735833185,10.7128602822243,10.341871133287,9.92815739013344,10.7400095918143
"MRPL28",8.82630471514273,8.35648403385482,8.43589018677158,8.5349271949304,8.63854243087705,7.48757291526086,8.18523731047883,8.78037492500237
"TMEM8A",7.75008735156635,8.36723758289325,7.09349306058852,6.76391270781086,7.97957426819853,8.02661505899784,7.58777719886247,8.23769518212248
"NME4",6.89514204542377,7.07929591017791,6.83687030381737,6.61986535917095,5.0892510257784,5.97114570686987,4.31391503546925,7.18549841213048
"DECR2",6.50787166023864,7.14947422235671,6.25752149382389,6.38168142992455,6.83267395161897,7.09999059272566,6.49738192318347,6.88071650077252
"AL023881.1",-1.23470813717891,-1.23533453337539,-1.23970983222371,-1.22843940869172,-1.2243470545302,-0.930019222657258,-1.23045661780555,-1.12969954502614
"RAB11FIP3",4.02657078469197,3.76212256908763,4.57206136954088,4.52760766522933,5.36614932052299,6.47342914568023,5.44212388907082,5.84518861747656
"LINC00235",1.78212609484931,3.06901515356113,1.76248985969545,1.98704737945121,2.16859127730526,2.53256931083555,2.5583258999484,2.91888127448637
"CAPN15",6.48612843880185,6.92937402509401,6.98537800009329,6.46176985249535,8.46816264361941,8.31408514562496,7.53309607554998,8.39050896360122
"Z97986.1",0,0,0,0,0,0,0,0
"PRR35",0,0,0,0,0,0,0,0
"PIGQ",8.60514651589583,8.28196276418081,8.50917662988098,8.86441514398329,9.1682094458513,8.88075747139959,8.91835486466153,9.28431822401886
"NHLRC4",3.08031381106229,3.69330533213358,3.93236996308869,4.26342740965986,3.30568662016697,2.900824721625,3.97488220620208,3.68435641314747
"RAB40C",7.09320342191368,7.80271647210858,7.38214277082621,7.31678202415475,5.37522004787299,6.81228645515391,6.91254417883555,6.93860023191147
